#    L    TT             EE             BB             TE             PP             TP             EP          
  3924   0.278369E+01   0.963136E-01   0.000000E+00  -0.183186E+00   0.723188E-09   0.654502E-07   0.518939E-10
  3925   0.277937E+01   0.958209E-01   0.000000E+00  -0.182553E+00   0.722889E-09   0.697623E-07   0.643791E-10
  3926   0.277503E+01   0.953291E-01   0.000000E+00  -0.181903E+00   0.722591E-09   0.777161E-07   0.700684E-10
  3927   0.277065E+01   0.948373E-01   0.000000E+00  -0.181235E+00   0.722293E-09   0.817550E-07   0.792768E-10
  3928   0.276623E+01   0.943464E-01   0.000000E+00  -0.180551E+00   0.721995E-09   0.772318E-07   0.915250E-10
  3929   0.276177E+01   0.938559E-01   0.000000E+00  -0.179849E+00   0.721697E-09   0.672753E-07   0.969856E-10
  3930   0.275728E+01   0.933666E-01   0.000000E+00  -0.179131E+00   0.721399E-09   0.599424E-07   0.106680E-09
  3931   0.275275E+01   0.928778E-01   0.000000E+00  -0.178397E+00   0.721102E-09   0.604071E-07   0.118024E-09
  3932   0.274819E+01   0.923903E-01   0.000000E+00  -0.177647E+00   0.720805E-09   0.659624E-07   0.123921E-09
  3933   0.274358E+01   0.919036E-01   0.000000E+00  -0.176880E+00   0.720508E-09   0.692966E-07   0.134096E-09
  3934   0.273894E+01   0.914184E-01   0.000000E+00  -0.176099E+00   0.720211E-09   0.666630E-07   0.144320E-09
  3935   0.273426E+01   0.909342E-01   0.000000E+00  -0.175301E+00   0.719914E-09   0.615333E-07   0.150756E-09
  3936   0.272954E+01   0.904517E-01   0.000000E+00  -0.174489E+00   0.719617E-09   0.597465E-07   0.161272E-09
  3937   0.272479E+01   0.899711E-01   0.000000E+00  -0.173664E+00   0.719321E-09   0.623528E-07   0.170370E-09
  3938   0.271997E+01   0.894910E-01   0.000000E+00  -0.172820E+00   0.719024E-09   0.649070E-07   0.177186E-09
  3939   0.271514E+01   0.890136E-01   0.000000E+00  -0.171965E+00   0.718728E-09   0.638681E-07   0.187979E-09
  3940   0.271024E+01   0.885370E-01   0.000000E+00  -0.171093E+00   0.718432E-09   0.613769E-07   0.196184E-09
  3941   0.270532E+01   0.880632E-01   0.000000E+00  -0.170210E+00   0.718137E-09   0.620447E-07   0.203276E-09
  3942   0.270033E+01   0.875905E-01   0.000000E+00  -0.169311E+00   0.717841E-09   0.663896E-07   0.214519E-09
  3943   0.269533E+01   0.871207E-01   0.000000E+00  -0.168401E+00   0.717546E-09   0.701136E-07   0.221556E-09
  3944   0.269026E+01   0.866522E-01   0.000000E+00  -0.167475E+00   0.717250E-09   0.699214E-07   0.229185E-09
  3945   0.268517E+01   0.861868E-01   0.000000E+00  -0.166540E+00   0.716955E-09   0.678131E-07   0.240483E-09
  3946   0.268000E+01   0.857229E-01   0.000000E+00  -0.165589E+00   0.716660E-09   0.677062E-07   0.246936E-09
  3947   0.267482E+01   0.852622E-01   0.000000E+00  -0.164629E+00   0.716366E-09   0.695141E-07   0.254849E-09
  3948   0.266957E+01   0.848032E-01   0.000000E+00  -0.163654E+00   0.716071E-09   0.695280E-07   0.266246E-09
  3949   0.266430E+01   0.843476E-01   0.000000E+00  -0.162670E+00   0.715777E-09   0.665591E-07   0.271897E-09
  3950   0.265895E+01   0.838938E-01   0.000000E+00  -0.161672E+00   0.715483E-09   0.643469E-07   0.280234E-09
  3951   0.265359E+01   0.834436E-01   0.000000E+00  -0.160667E+00   0.715190E-09   0.662908E-07   0.291482E-09
  3952   0.264815E+01   0.829954E-01   0.000000E+00  -0.159647E+00   0.714896E-09   0.697365E-07   0.296465E-09
  3953   0.264270E+01   0.825509E-01   0.000000E+00  -0.158621E+00   0.714603E-09   0.689093E-07   0.304897E-09
  3954   0.263717E+01   0.821086E-01   0.000000E+00  -0.157581E+00   0.714310E-09   0.633313E-07   0.315294E-09
  3955   0.263162E+01   0.816701E-01   0.000000E+00  -0.156534E+00   0.714017E-09   0.594535E-07   0.320323E-09
  3956   0.262600E+01   0.812340E-01   0.000000E+00  -0.155475E+00   0.713724E-09   0.619031E-07   0.329096E-09
  3957   0.262035E+01   0.808019E-01   0.000000E+00  -0.154411E+00   0.713432E-09   0.662371E-07   0.338313E-09
  3958   0.261463E+01   0.803723E-01   0.000000E+00  -0.153334E+00   0.713140E-09   0.640248E-07   0.343688E-09
  3959   0.260890E+01   0.799467E-01   0.000000E+00  -0.152252E+00   0.712848E-09   0.548976E-07   0.352589E-09
  3960   0.260308E+01   0.795239E-01   0.000000E+00  -0.151158E+00   0.712556E-09   0.490260E-07   0.360855E-09
  3961   0.259725E+01   0.791052E-01   0.000000E+00  -0.150060E+00   0.712264E-09   0.549191E-07   0.366398E-09
  3962   0.259134E+01   0.786894E-01   0.000000E+00  -0.148951E+00   0.711972E-09   0.676360E-07   0.375487E-09
  3963   0.258541E+01   0.782778E-01   0.000000E+00  -0.147838E+00   0.711680E-09   0.737337E-07   0.382610E-09
  3964   0.257941E+01   0.778693E-01   0.000000E+00  -0.146715E+00   0.711389E-09   0.676347E-07   0.388443E-09
  3965   0.257338E+01   0.774651E-01   0.000000E+00  -0.145589E+00   0.711097E-09   0.588607E-07   0.397641E-09
  3966   0.256728E+01   0.770641E-01   0.000000E+00  -0.144453E+00   0.710806E-09   0.600962E-07   0.403875E-09
  3967   0.256116E+01   0.766675E-01   0.000000E+00  -0.143315E+00   0.710516E-09   0.708396E-07   0.409875E-09
  3968   0.255497E+01   0.762742E-01   0.000000E+00  -0.142168E+00   0.710225E-09   0.776917E-07   0.419199E-09
  3969   0.254876E+01   0.758854E-01   0.000000E+00  -0.141018E+00   0.709935E-09   0.712753E-07   0.424593E-09
  3970   0.254247E+01   0.755000E-01   0.000000E+00  -0.139861E+00   0.709645E-09   0.581696E-07   0.430963E-09
  3971   0.253616E+01   0.751193E-01   0.000000E+00  -0.138702E+00   0.709355E-09   0.530601E-07   0.440193E-09
  3972   0.252978E+01   0.747420E-01   0.000000E+00  -0.137536E+00   0.709065E-09   0.608935E-07   0.445020E-09
  3973   0.252339E+01   0.743695E-01   0.000000E+00  -0.136369E+00   0.708776E-09   0.713244E-07   0.451562E-09
  3974   0.251692E+01   0.740005E-01   0.000000E+00  -0.135195E+00   0.708486E-09   0.718373E-07   0.460774E-09
  3975   0.251043E+01   0.736364E-01   0.000000E+00  -0.134021E+00   0.708197E-09   0.625344E-07   0.464982E-09
  3976   0.250387E+01   0.732759E-01   0.000000E+00  -0.132841E+00   0.707908E-09   0.545630E-07   0.471736E-09
  3977   0.249729E+01   0.729203E-01   0.000000E+00  -0.131662E+00   0.707620E-09   0.567105E-07   0.480405E-09
  3978   0.249064E+01   0.725685E-01   0.000000E+00  -0.130477E+00   0.707332E-09   0.627293E-07   0.484315E-09
  3979   0.248397E+01   0.722215E-01   0.000000E+00  -0.129293E+00   0.707043E-09   0.645668E-07   0.491141E-09
  3980   0.247723E+01   0.718785E-01   0.000000E+00  -0.128106E+00   0.706756E-09   0.598555E-07   0.498864E-09
  3981   0.247048E+01   0.715403E-01   0.000000E+00  -0.126919E+00   0.706468E-09   0.551818E-07   0.502883E-09
  3982   0.246366E+01   0.712062E-01   0.000000E+00  -0.125729E+00   0.706180E-09   0.568179E-07   0.509774E-09
  3983   0.245683E+01   0.708770E-01   0.000000E+00  -0.124540E+00   0.705892E-09   0.629718E-07   0.516506E-09
  3984   0.244992E+01   0.705519E-01   0.000000E+00  -0.123350E+00   0.705605E-09   0.665696E-07   0.520771E-09
  3985   0.244300E+01   0.702318E-01   0.000000E+00  -0.122161E+00   0.705318E-09   0.640972E-07   0.527800E-09
  3986   0.243602E+01   0.699158E-01   0.000000E+00  -0.120971E+00   0.705030E-09   0.591540E-07   0.533739E-09
  3987   0.242902E+01   0.696048E-01   0.000000E+00  -0.119783E+00   0.704743E-09   0.572568E-07   0.538170E-09
  3988   0.242196E+01   0.692980E-01   0.000000E+00  -0.118594E+00   0.704457E-09   0.595140E-07   0.545337E-09
  3989   0.241488E+01   0.689963E-01   0.000000E+00  -0.117409E+00   0.704170E-09   0.628384E-07   0.550508E-09
  3990   0.240774E+01   0.686988E-01   0.000000E+00  -0.116224E+00   0.703883E-09   0.646815E-07   0.555165E-09
  3991   0.240059E+01   0.684063E-01   0.000000E+00  -0.115042E+00   0.703597E-09   0.655727E-07   0.562334E-09
  3992   0.239337E+01   0.681181E-01   0.000000E+00  -0.113861E+00   0.703311E-09   0.666324E-07   0.566667E-09
  3993   0.238615E+01   0.678350E-01   0.000000E+00  -0.112684E+00   0.703025E-09   0.666218E-07   0.571379E-09
  3994   0.237886E+01   0.675562E-01   0.000000E+00  -0.111509E+00   0.702739E-09   0.634749E-07   0.578387E-09
  3995   0.237157E+01   0.672824E-01   0.000000E+00  -0.110338E+00   0.702454E-09   0.582479E-07   0.582128E-09
  3996   0.236421E+01   0.670130E-01   0.000000E+00  -0.109169E+00   0.702168E-09   0.552293E-07   0.586900E-09
  3997   0.235685E+01   0.667486E-01   0.000000E+00  -0.108006E+00   0.701883E-09   0.572232E-07   0.593638E-09
  3998   0.234943E+01   0.664887E-01   0.000000E+00  -0.106846E+00   0.701598E-09   0.614614E-07   0.596799E-09
  3999   0.234200E+01   0.662337E-01   0.000000E+00  -0.105691E+00   0.701314E-09   0.621184E-07   0.601608E-09
  4000   0.233451E+01   0.659832E-01   0.000000E+00  -0.104540E+00   0.701030E-09   0.574813E-07   0.608121E-09
  4001   0.232702E+01   0.657376E-01   0.000000E+00  -0.103395E+00   0.700746E-09   0.528983E-07   0.610683E-09
  4002   0.231947E+01   0.654965E-01   0.000000E+00  -0.102254E+00   0.700462E-09   0.548313E-07   0.615396E-09
  4003   0.231192E+01   0.652604E-01   0.000000E+00  -0.101119E+00   0.700178E-09   0.627406E-07   0.621021E-09
  4004   0.230431E+01   0.650287E-01   0.000000E+00  -0.999899E-01   0.699895E-09   0.686236E-07   0.623597E-09
  4005   0.229670E+01   0.648019E-01   0.000000E+00  -0.988677E-01   0.699611E-09   0.660031E-07   0.628254E-09
  4006   0.228904E+01   0.645796E-01   0.000000E+00  -0.977507E-01   0.699328E-09   0.581565E-07   0.633000E-09
  4007   0.228138E+01   0.643621E-01   0.000000E+00  -0.966415E-01   0.699045E-09   0.548760E-07   0.635571E-09
  4008   0.227366E+01   0.641491E-01   0.000000E+00  -0.955380E-01   0.698762E-09   0.606927E-07   0.640129E-09
  4009   0.226595E+01   0.639409E-01   0.000000E+00  -0.944429E-01   0.698479E-09   0.688249E-07   0.644180E-09
  4010   0.225819E+01   0.637371E-01   0.000000E+00  -0.933540E-01   0.698196E-09   0.686461E-07   0.646842E-09
  4011   0.225042E+01   0.635382E-01   0.000000E+00  -0.922739E-01   0.697914E-09   0.586301E-07   0.651380E-09
  4012   0.224261E+01   0.633435E-01   0.000000E+00  -0.912006E-01   0.697632E-09   0.489826E-07   0.654722E-09
  4013   0.223481E+01   0.631537E-01   0.000000E+00  -0.901365E-01   0.697350E-09   0.500340E-07   0.657457E-09
  4014   0.222696E+01   0.629681E-01   0.000000E+00  -0.890798E-01   0.697068E-09   0.600920E-07   0.661992E-09
  4015   0.221911E+01   0.627873E-01   0.000000E+00  -0.880326E-01   0.696786E-09   0.674940E-07   0.664843E-09
  4016   0.221122E+01   0.626107E-01   0.000000E+00  -0.869934E-01   0.696504E-09   0.641926E-07   0.667641E-09
  4017   0.220334E+01   0.624388E-01   0.000000E+00  -0.859640E-01   0.696223E-09   0.547586E-07   0.672021E-09
  4018   0.219541E+01   0.622711E-01   0.000000E+00  -0.849432E-01   0.695941E-09   0.501757E-07   0.674322E-09
  4019   0.218750E+01   0.621080E-01   0.000000E+00  -0.839326E-01   0.695660E-09   0.545968E-07   0.677169E-09
  4020   0.217954E+01   0.619490E-01   0.000000E+00  -0.829310E-01   0.695379E-09   0.613095E-07   0.681288E-09
  4021   0.217160E+01   0.617946E-01   0.000000E+00  -0.819399E-01   0.695098E-09   0.617855E-07   0.683152E-09
  4022   0.216362E+01   0.616443E-01   0.000000E+00  -0.809583E-01   0.694817E-09   0.556832E-07   0.685814E-09
  4023   0.215564E+01   0.614984E-01   0.000000E+00  -0.799876E-01   0.694537E-09   0.503439E-07   0.689624E-09
  4024   0.214764E+01   0.613565E-01   0.000000E+00  -0.790269E-01   0.694256E-09   0.516051E-07   0.691063E-09
  4025   0.213965E+01   0.612190E-01   0.000000E+00  -0.780774E-01   0.693977E-09   0.578354E-07   0.693746E-09
  4026   0.213162E+01   0.610854E-01   0.000000E+00  -0.771382E-01   0.693697E-09   0.632845E-07   0.697115E-09
  4027   0.212361E+01   0.609561E-01   0.000000E+00  -0.762106E-01   0.693417E-09   0.646027E-07   0.698397E-09
  4028   0.211557E+01   0.608307E-01   0.000000E+00  -0.752937E-01   0.693138E-09   0.625760E-07   0.700962E-09
  4029   0.210754E+01   0.607094E-01   0.000000E+00  -0.743887E-01   0.692858E-09   0.595103E-07   0.703849E-09
  4030   0.209950E+01   0.605920E-01   0.000000E+00  -0.734948E-01   0.692579E-09   0.571193E-07   0.705207E-09
  4031   0.209146E+01   0.604787E-01   0.000000E+00  -0.726130E-01   0.692301E-09   0.568584E-07   0.707747E-09
  4032   0.208340E+01   0.603690E-01   0.000000E+00  -0.717427E-01   0.692022E-09   0.596732E-07   0.710006E-09
  4033   0.207536E+01   0.602634E-01   0.000000E+00  -0.708847E-01   0.691744E-09   0.637967E-07   0.711371E-09
  4034   0.206729E+01   0.601613E-01   0.000000E+00  -0.700387E-01   0.691466E-09   0.646715E-07   0.713764E-09
  4035   0.205925E+01   0.600631E-01   0.000000E+00  -0.692052E-01   0.691188E-09   0.596725E-07   0.715655E-09
  4036   0.205119E+01   0.599685E-01   0.000000E+00  -0.683840E-01   0.690911E-09   0.523572E-07   0.716972E-09
  4037   0.204314E+01   0.598776E-01   0.000000E+00  -0.675755E-01   0.690633E-09   0.498049E-07   0.719224E-09
  4038   0.203509E+01   0.597901E-01   0.000000E+00  -0.667796E-01   0.690356E-09   0.545536E-07   0.720604E-09
  4039   0.202705E+01   0.597063E-01   0.000000E+00  -0.659966E-01   0.690078E-09   0.607887E-07   0.721941E-09
  4040   0.201900E+01   0.596258E-01   0.000000E+00  -0.652265E-01   0.689801E-09   0.606083E-07   0.724040E-09
  4041   0.201097E+01   0.595489E-01   0.000000E+00  -0.644696E-01   0.689524E-09   0.534747E-07   0.725105E-09
  4042   0.200293E+01   0.594751E-01   0.000000E+00  -0.637258E-01   0.689247E-09   0.470258E-07   0.726224E-09
  4043   0.199491E+01   0.594048E-01   0.000000E+00  -0.629953E-01   0.688971E-09   0.481977E-07   0.728021E-09
  4044   0.198689E+01   0.593376E-01   0.000000E+00  -0.622782E-01   0.688694E-09   0.552410E-07   0.728706E-09
  4045   0.197889E+01   0.592737E-01   0.000000E+00  -0.615745E-01   0.688418E-09   0.601542E-07   0.729772E-09
  4046   0.197088E+01   0.592127E-01   0.000000E+00  -0.608845E-01   0.688142E-09   0.582564E-07   0.731191E-09
  4047   0.196290E+01   0.591550E-01   0.000000E+00  -0.602080E-01   0.687866E-09   0.530894E-07   0.731578E-09
  4048   0.195492E+01   0.591001E-01   0.000000E+00  -0.595453E-01   0.687590E-09   0.513256E-07   0.732334E-09
  4049   0.194696E+01   0.590483E-01   0.000000E+00  -0.588962E-01   0.687314E-09   0.549771E-07   0.733457E-09
  4050   0.193900E+01   0.589992E-01   0.000000E+00  -0.582610E-01   0.687039E-09   0.598092E-07   0.733585E-09
  4051   0.193107E+01   0.589531E-01   0.000000E+00  -0.576395E-01   0.686764E-09   0.607386E-07   0.734239E-09
  4052   0.192314E+01   0.589096E-01   0.000000E+00  -0.570322E-01   0.686489E-09   0.572959E-07   0.734856E-09
  4053   0.191524E+01   0.588689E-01   0.000000E+00  -0.564386E-01   0.686214E-09   0.533644E-07   0.734917E-09
  4054   0.190735E+01   0.588306E-01   0.000000E+00  -0.558592E-01   0.685939E-09   0.527962E-07   0.735353E-09
  4055   0.189948E+01   0.587951E-01   0.000000E+00  -0.552936E-01   0.685664E-09   0.562123E-07   0.735798E-09
  4056   0.189163E+01   0.587619E-01   0.000000E+00  -0.547423E-01   0.685390E-09   0.609170E-07   0.735848E-09
  4057   0.188380E+01   0.587313E-01   0.000000E+00  -0.542047E-01   0.685115E-09   0.631869E-07   0.736204E-09
  4058   0.187598E+01   0.587029E-01   0.000000E+00  -0.536816E-01   0.684841E-09   0.611250E-07   0.736302E-09
  4059   0.186819E+01   0.586769E-01   0.000000E+00  -0.531722E-01   0.684568E-09   0.562502E-07   0.736340E-09
  4060   0.186042E+01   0.586530E-01   0.000000E+00  -0.526774E-01   0.684294E-09   0.524501E-07   0.736500E-09
  4061   0.185268E+01   0.586315E-01   0.000000E+00  -0.521961E-01   0.684020E-09   0.525477E-07   0.736491E-09
  4062   0.184495E+01   0.586118E-01   0.000000E+00  -0.517294E-01   0.683747E-09   0.552683E-07   0.736336E-09
  4063   0.183726E+01   0.585943E-01   0.000000E+00  -0.512764E-01   0.683473E-09   0.565834E-07   0.736226E-09
  4064   0.182958E+01   0.585787E-01   0.000000E+00  -0.508379E-01   0.683200E-09   0.544519E-07   0.735904E-09
  4065   0.182194E+01   0.585651E-01   0.000000E+00  -0.504129E-01   0.682927E-09   0.513382E-07   0.735715E-09
  4066   0.181432E+01   0.585531E-01   0.000000E+00  -0.500025E-01   0.682655E-09   0.511554E-07   0.735361E-09
  4067   0.180673E+01   0.585431E-01   0.000000E+00  -0.496055E-01   0.682382E-09   0.542173E-07   0.734988E-09
  4068   0.179916E+01   0.585345E-01   0.000000E+00  -0.492231E-01   0.682110E-09   0.565823E-07   0.734527E-09
  4069   0.179164E+01   0.585278E-01   0.000000E+00  -0.488540E-01   0.681838E-09   0.550476E-07   0.733967E-09
  4070   0.178413E+01   0.585224E-01   0.000000E+00  -0.484994E-01   0.681566E-09   0.511162E-07   0.733507E-09
  4071   0.177667E+01   0.585187E-01   0.000000E+00  -0.481581E-01   0.681294E-09   0.488079E-07   0.733030E-09
  4072   0.176922E+01   0.585162E-01   0.000000E+00  -0.478311E-01   0.681022E-09   0.495963E-07   0.732158E-09
  4073   0.176182E+01   0.585153E-01   0.000000E+00  -0.475173E-01   0.680751E-09   0.512099E-07   0.731630E-09
  4074   0.175444E+01   0.585154E-01   0.000000E+00  -0.472177E-01   0.680480E-09   0.513206E-07   0.730825E-09
  4075   0.174710E+01   0.585170E-01   0.000000E+00  -0.469313E-01   0.680209E-09   0.507851E-07   0.729830E-09
  4076   0.173980E+01   0.585194E-01   0.000000E+00  -0.466588E-01   0.679938E-09   0.518613E-07   0.729245E-09
  4077   0.173253E+01   0.585232E-01   0.000000E+00  -0.463994E-01   0.679668E-09   0.547072E-07   0.728313E-09
  4078   0.172530E+01   0.585277E-01   0.000000E+00  -0.461537E-01   0.679397E-09   0.575579E-07   0.727045E-09
  4079   0.171811E+01   0.585333E-01   0.000000E+00  -0.459210E-01   0.679127E-09   0.594830E-07   0.726345E-09
  4080   0.171095E+01   0.585396E-01   0.000000E+00  -0.457019E-01   0.678857E-09   0.608081E-07   0.725149E-09
  4081   0.170383E+01   0.585469E-01   0.000000E+00  -0.454956E-01   0.678587E-09   0.607118E-07   0.723935E-09
  4082   0.169675E+01   0.585547E-01   0.000000E+00  -0.453027E-01   0.678317E-09   0.568841E-07   0.723038E-09
  4083   0.168971E+01   0.585634E-01   0.000000E+00  -0.451224E-01   0.678047E-09   0.497396E-07   0.721566E-09
  4084   0.168270E+01   0.585724E-01   0.000000E+00  -0.449554E-01   0.677777E-09   0.451472E-07   0.720137E-09
  4085   0.167575E+01   0.585822E-01   0.000000E+00  -0.448008E-01   0.677508E-09   0.500265E-07   0.719112E-09
  4086   0.166883E+01   0.585922E-01   0.000000E+00  -0.446593E-01   0.677238E-09   0.601099E-07   0.717330E-09
  4087   0.166195E+01   0.586028E-01   0.000000E+00  -0.445299E-01   0.676969E-09   0.657772E-07   0.715962E-09
  4088   0.165512E+01   0.586134E-01   0.000000E+00  -0.444134E-01   0.676700E-09   0.600231E-07   0.714556E-09
  4089   0.164832E+01   0.586246E-01   0.000000E+00  -0.443088E-01   0.676431E-09   0.485594E-07   0.712384E-09
  4090   0.164157E+01   0.586357E-01   0.000000E+00  -0.442168E-01   0.676163E-09   0.440606E-07   0.710895E-09
  4091   0.163487E+01   0.586472E-01   0.000000E+00  -0.441366E-01   0.675894E-09   0.507933E-07   0.709341E-09
  4092   0.162821E+01   0.586585E-01   0.000000E+00  -0.440687E-01   0.675626E-09   0.589795E-07   0.706809E-09
  4093   0.162159E+01   0.586700E-01   0.000000E+00  -0.440122E-01   0.675359E-09   0.568683E-07   0.705313E-09
  4094   0.161502E+01   0.586813E-01   0.000000E+00  -0.439678E-01   0.675091E-09   0.456888E-07   0.703325E-09
  4095   0.160849E+01   0.586926E-01   0.000000E+00  -0.439345E-01   0.674823E-09   0.383843E-07   0.700565E-09
  4096   0.160201E+01   0.587035E-01   0.000000E+00  -0.439130E-01   0.674556E-09   0.432964E-07   0.699133E-09
  4097   0.159558E+01   0.587144E-01   0.000000E+00  -0.439024E-01   0.674289E-09   0.537434E-07   0.697069E-09
  4098   0.158919E+01   0.587248E-01   0.000000E+00  -0.439032E-01   0.674022E-09   0.569684E-07   0.694027E-09
  4099   0.158285E+01   0.587350E-01   0.000000E+00  -0.439147E-01   0.673755E-09   0.503990E-07   0.692656E-09
  4100   0.157656E+01   0.587445E-01   0.000000E+00  -0.439373E-01   0.673489E-09   0.441091E-07   0.690248E-09
