#    L    TT             EE             BB             TE             PP             TP             EP          
  4837   0.234221E+00   0.887899E-02   0.000000E+00  -0.982334E-02   0.514474E-09   0.346509E-07   0.535270E-10
  4838   0.233773E+00   0.885135E-02   0.000000E+00  -0.984830E-02   0.514300E-09   0.420344E-07   0.517790E-10
  4839   0.233322E+00   0.882358E-02   0.000000E+00  -0.987247E-02   0.514125E-09   0.363149E-07   0.503773E-10
  4840   0.232876E+00   0.879555E-02   0.000000E+00  -0.989605E-02   0.513952E-09   0.236721E-07   0.492227E-10
  4841   0.232443E+00   0.876739E-02   0.000000E+00  -0.991884E-02   0.513778E-09   0.190556E-07   0.474447E-10
  4842   0.232001E+00   0.873899E-02   0.000000E+00  -0.994100E-02   0.513604E-09   0.281773E-07   0.462102E-10
  4843   0.231576E+00   0.871046E-02   0.000000E+00  -0.996235E-02   0.513431E-09   0.410976E-07   0.450075E-10
  4844   0.231154E+00   0.868169E-02   0.000000E+00  -0.998307E-02   0.513257E-09   0.444966E-07   0.431347E-10
  4845   0.230722E+00   0.865281E-02   0.000000E+00  -0.100029E-01   0.513084E-09   0.369703E-07   0.419993E-10
  4846   0.230307E+00   0.862370E-02   0.000000E+00  -0.100222E-01   0.512910E-09   0.292144E-07   0.407162E-10
  4847   0.229894E+00   0.859448E-02   0.000000E+00  -0.100405E-01   0.512737E-09   0.303385E-07   0.388934E-10
  4848   0.229478E+00   0.856503E-02   0.000000E+00  -0.100582E-01   0.512564E-09   0.372965E-07   0.378908E-10
  4849   0.229078E+00   0.853548E-02   0.000000E+00  -0.100750E-01   0.512391E-09   0.402801E-07   0.365431E-10
  4850   0.228670E+00   0.850572E-02   0.000000E+00  -0.100911E-01   0.512218E-09   0.338863E-07   0.346342E-10
  4851   0.228268E+00   0.847586E-02   0.000000E+00  -0.101063E-01   0.512045E-09   0.238751E-07   0.337622E-10
  4852   0.227878E+00   0.844580E-02   0.000000E+00  -0.101208E-01   0.511872E-09   0.202537E-07   0.323966E-10
  4853   0.227480E+00   0.841564E-02   0.000000E+00  -0.101345E-01   0.511700E-09   0.264854E-07   0.306076E-10
  4854   0.227092E+00   0.838529E-02   0.000000E+00  -0.101473E-01   0.511527E-09   0.361273E-07   0.297919E-10
  4855   0.226710E+00   0.835486E-02   0.000000E+00  -0.101593E-01   0.511355E-09   0.397211E-07   0.283091E-10
  4856   0.226319E+00   0.832424E-02   0.000000E+00  -0.101705E-01   0.511182E-09   0.344296E-07   0.266053E-10
  4857   0.225947E+00   0.829354E-02   0.000000E+00  -0.101808E-01   0.511010E-09   0.268279E-07   0.257749E-10
  4858   0.225569E+00   0.826267E-02   0.000000E+00  -0.101903E-01   0.510838E-09   0.259874E-07   0.242875E-10
  4859   0.225188E+00   0.823173E-02   0.000000E+00  -0.101990E-01   0.510665E-09   0.336334E-07   0.227958E-10
  4860   0.224824E+00   0.820062E-02   0.000000E+00  -0.102068E-01   0.510493E-09   0.416630E-07   0.218197E-10
  4861   0.224452E+00   0.816945E-02   0.000000E+00  -0.102137E-01   0.510322E-09   0.406994E-07   0.201950E-10
  4862   0.224082E+00   0.813813E-02   0.000000E+00  -0.102198E-01   0.510150E-09   0.311605E-07   0.188469E-10
  4863   0.223724E+00   0.810675E-02   0.000000E+00  -0.102250E-01   0.509978E-09   0.238769E-07   0.179205E-10
  4864   0.223358E+00   0.807523E-02   0.000000E+00  -0.102294E-01   0.509806E-09   0.279012E-07   0.162982E-10
  4865   0.223004E+00   0.804366E-02   0.000000E+00  -0.102329E-01   0.509635E-09   0.389391E-07   0.150999E-10
  4866   0.222650E+00   0.801195E-02   0.000000E+00  -0.102355E-01   0.509463E-09   0.432027E-07   0.139834E-10
  4867   0.222288E+00   0.798022E-02   0.000000E+00  -0.102373E-01   0.509292E-09   0.339106E-07   0.122808E-10
  4868   0.221940E+00   0.794835E-02   0.000000E+00  -0.102382E-01   0.509121E-09   0.207677E-07   0.112735E-10
  4869   0.221591E+00   0.791645E-02   0.000000E+00  -0.102381E-01   0.508950E-09   0.193884E-07   0.102221E-10
  4870   0.221237E+00   0.788444E-02   0.000000E+00  -0.102373E-01   0.508779E-09   0.320884E-07   0.851331E-11
  4871   0.220900E+00   0.785242E-02   0.000000E+00  -0.102355E-01   0.508608E-09   0.438804E-07   0.754601E-11
  4872   0.220551E+00   0.782028E-02   0.000000E+00  -0.102329E-01   0.508437E-09   0.399936E-07   0.632583E-11
  4873   0.220205E+00   0.778814E-02   0.000000E+00  -0.102293E-01   0.508266E-09   0.241566E-07   0.465901E-11
  4874   0.219871E+00   0.775589E-02   0.000000E+00  -0.102250E-01   0.508095E-09   0.146146E-07   0.394454E-11
  4875   0.219526E+00   0.772365E-02   0.000000E+00  -0.102197E-01   0.507925E-09   0.221246E-07   0.278626E-11
  4876   0.219189E+00   0.769133E-02   0.000000E+00  -0.102136E-01   0.507754E-09   0.369802E-07   0.104897E-11
  4877   0.218857E+00   0.765901E-02   0.000000E+00  -0.102066E-01   0.507584E-09   0.412665E-07   0.353807E-12
  4878   0.218515E+00   0.762662E-02   0.000000E+00  -0.101987E-01   0.507413E-09   0.309540E-07  -0.896708E-12
  4879   0.218189E+00   0.759424E-02   0.000000E+00  -0.101899E-01   0.507243E-09   0.203349E-07  -0.236222E-11
  4880   0.217855E+00   0.756180E-02   0.000000E+00  -0.101804E-01   0.507073E-09   0.237113E-07  -0.295366E-11
  4881   0.217521E+00   0.752938E-02   0.000000E+00  -0.101699E-01   0.506903E-09   0.376815E-07  -0.424173E-11
  4882   0.217201E+00   0.749692E-02   0.000000E+00  -0.101586E-01   0.506732E-09   0.458093E-07  -0.568798E-11
  4883   0.216867E+00   0.746448E-02   0.000000E+00  -0.101464E-01   0.506562E-09   0.390507E-07  -0.643239E-11
  4884   0.216535E+00   0.743200E-02   0.000000E+00  -0.101334E-01   0.506393E-09   0.263347E-07  -0.773518E-11
  4885   0.216214E+00   0.739957E-02   0.000000E+00  -0.101195E-01   0.506223E-09   0.231620E-07  -0.885457E-11
  4886   0.215883E+00   0.736710E-02   0.000000E+00  -0.101048E-01   0.506053E-09   0.332039E-07  -0.960963E-11
  4887   0.215562E+00   0.733468E-02   0.000000E+00  -0.100892E-01   0.505883E-09   0.449855E-07  -0.110673E-10
  4888   0.215241E+00   0.730224E-02   0.000000E+00  -0.100729E-01   0.505714E-09   0.460106E-07  -0.121889E-10
  4889   0.214910E+00   0.726985E-02   0.000000E+00  -0.100556E-01   0.505544E-09   0.364343E-07  -0.129988E-10
  4890   0.214591E+00   0.723746E-02   0.000000E+00  -0.100376E-01   0.505375E-09   0.271655E-07  -0.143674E-10
  4891   0.214269E+00   0.720513E-02   0.000000E+00  -0.100187E-01   0.505206E-09   0.267627E-07  -0.151709E-10
  4892   0.213943E+00   0.717279E-02   0.000000E+00  -0.999910E-02   0.505037E-09   0.329454E-07  -0.160691E-10
  4893   0.213630E+00   0.714054E-02   0.000000E+00  -0.997862E-02   0.504868E-09   0.368796E-07  -0.175860E-10
  4894   0.213304E+00   0.710828E-02   0.000000E+00  -0.995739E-02   0.504699E-09   0.334864E-07  -0.183682E-10
  4895   0.212982E+00   0.707611E-02   0.000000E+00  -0.993532E-02   0.504530E-09   0.262178E-07  -0.191975E-10
  4896   0.212669E+00   0.704396E-02   0.000000E+00  -0.991253E-02   0.504361E-09   0.224078E-07  -0.205441E-10
  4897   0.212342E+00   0.701190E-02   0.000000E+00  -0.988891E-02   0.504193E-09   0.251775E-07  -0.211611E-10
  4898   0.212022E+00   0.697986E-02   0.000000E+00  -0.986458E-02   0.504024E-09   0.302579E-07  -0.222019E-10
  4899   0.211708E+00   0.694793E-02   0.000000E+00  -0.983944E-02   0.503855E-09   0.307448E-07  -0.236941E-10
  4900   0.211381E+00   0.691603E-02   0.000000E+00  -0.981360E-02   0.503687E-09   0.249704E-07  -0.241888E-10
  4901   0.211065E+00   0.688423E-02   0.000000E+00  -0.978698E-02   0.503519E-09   0.192595E-07  -0.250914E-10
  4902   0.210745E+00   0.685248E-02   0.000000E+00  -0.975968E-02   0.503350E-09   0.216176E-07  -0.264129E-10
  4903   0.210423E+00   0.682084E-02   0.000000E+00  -0.973161E-02   0.503182E-09   0.321830E-07  -0.269202E-10
  4904   0.210111E+00   0.678926E-02   0.000000E+00  -0.970287E-02   0.503014E-09   0.413672E-07  -0.280645E-10
  4905   0.209787E+00   0.675780E-02   0.000000E+00  -0.967339E-02   0.502846E-09   0.396791E-07  -0.292827E-10
  4906   0.209462E+00   0.672640E-02   0.000000E+00  -0.964326E-02   0.502678E-09   0.292790E-07  -0.297155E-10
  4907   0.209148E+00   0.669513E-02   0.000000E+00  -0.961241E-02   0.502510E-09   0.230881E-07  -0.307228E-10
  4908   0.208821E+00   0.666393E-02   0.000000E+00  -0.958093E-02   0.502342E-09   0.304332E-07  -0.317953E-10
  4909   0.208503E+00   0.663287E-02   0.000000E+00  -0.954874E-02   0.502174E-09   0.451889E-07  -0.324471E-10
  4910   0.208187E+00   0.660189E-02   0.000000E+00  -0.951594E-02   0.502006E-09   0.514414E-07  -0.336528E-10
  4911   0.207856E+00   0.657105E-02   0.000000E+00  -0.948247E-02   0.501839E-09   0.415349E-07  -0.345081E-10
  4912   0.207536E+00   0.654030E-02   0.000000E+00  -0.944840E-02   0.501671E-09   0.254280E-07  -0.350259E-10
  4913   0.207214E+00   0.650971E-02   0.000000E+00  -0.941367E-02   0.501504E-09   0.196283E-07  -0.361615E-10
  4914   0.206885E+00   0.647920E-02   0.000000E+00  -0.937838E-02   0.501336E-09   0.283700E-07  -0.369736E-10
  4915   0.206567E+00   0.644886E-02   0.000000E+00  -0.934245E-02   0.501169E-09   0.394358E-07  -0.377029E-10
  4916   0.206238E+00   0.641862E-02   0.000000E+00  -0.930597E-02   0.501002E-09   0.392694E-07  -0.388768E-10
  4917   0.205912E+00   0.638854E-02   0.000000E+00  -0.926889E-02   0.500835E-09   0.287606E-07  -0.393751E-10
  4918   0.205592E+00   0.635858E-02   0.000000E+00  -0.923128E-02   0.500668E-09   0.209141E-07  -0.399704E-10
  4919   0.205258E+00   0.632878E-02   0.000000E+00  -0.919309E-02   0.500502E-09   0.243977E-07  -0.411287E-10
  4920   0.204932E+00   0.629911E-02   0.000000E+00  -0.915441E-02   0.500335E-09   0.336187E-07  -0.416800E-10
  4921   0.204609E+00   0.626961E-02   0.000000E+00  -0.911516E-02   0.500168E-09   0.366748E-07  -0.424047E-10
  4922   0.204272E+00   0.624025E-02   0.000000E+00  -0.907544E-02   0.500002E-09   0.301051E-07  -0.434630E-10
  4923   0.203945E+00   0.621106E-02   0.000000E+00  -0.903518E-02   0.499836E-09   0.222581E-07  -0.436999E-10
  4924   0.203614E+00   0.618201E-02   0.000000E+00  -0.899448E-02   0.499670E-09   0.223927E-07  -0.443814E-10
  4925   0.203279E+00   0.615314E-02   0.000000E+00  -0.895327E-02   0.499504E-09   0.298314E-07  -0.455455E-10
  4926   0.202953E+00   0.612442E-02   0.000000E+00  -0.891164E-02   0.499338E-09   0.357786E-07  -0.458649E-10
  4927   0.202617E+00   0.609589E-02   0.000000E+00  -0.886952E-02   0.499172E-09   0.342286E-07  -0.465920E-10
  4928   0.202278E+00   0.606751E-02   0.000000E+00  -0.882700E-02   0.499006E-09   0.284252E-07  -0.474629E-10
  4929   0.201948E+00   0.603933E-02   0.000000E+00  -0.878404E-02   0.498841E-09   0.262629E-07  -0.476560E-10
  4930   0.201608E+00   0.601130E-02   0.000000E+00  -0.874069E-02   0.498675E-09   0.310782E-07  -0.484553E-10
  4931   0.201273E+00   0.598347E-02   0.000000E+00  -0.869692E-02   0.498509E-09   0.382701E-07  -0.493419E-10
  4932   0.200939E+00   0.595581E-02   0.000000E+00  -0.865281E-02   0.498344E-09   0.405214E-07  -0.496744E-10
  4933   0.200592E+00   0.592835E-02   0.000000E+00  -0.860830E-02   0.498178E-09   0.354458E-07  -0.503912E-10
  4934   0.200256E+00   0.590106E-02   0.000000E+00  -0.856346E-02   0.498012E-09   0.279323E-07  -0.509364E-10
  4935   0.199917E+00   0.587398E-02   0.000000E+00  -0.851825E-02   0.497847E-09   0.252216E-07  -0.512247E-10
  4936   0.199568E+00   0.584710E-02   0.000000E+00  -0.847281E-02   0.497681E-09   0.295143E-07  -0.520858E-10
  4937   0.199229E+00   0.582038E-02   0.000000E+00  -0.842690E-02   0.497516E-09   0.354388E-07  -0.526521E-10
  4938   0.198884E+00   0.579389E-02   0.000000E+00  -0.838085E-02   0.497351E-09   0.355072E-07  -0.529692E-10
  4939   0.198535E+00   0.576757E-02   0.000000E+00  -0.833436E-02   0.497186E-09   0.286563E-07  -0.536933E-10
  4940   0.198194E+00   0.574147E-02   0.000000E+00  -0.828774E-02   0.497021E-09   0.224754E-07  -0.539746E-10
  4941   0.197840E+00   0.571556E-02   0.000000E+00  -0.824073E-02   0.496856E-09   0.252464E-07  -0.543717E-10
  4942   0.197494E+00   0.568987E-02   0.000000E+00  -0.819361E-02   0.496691E-09   0.356769E-07  -0.552361E-10
  4943   0.197148E+00   0.566437E-02   0.000000E+00  -0.814612E-02   0.496526E-09   0.427545E-07  -0.555269E-10
  4944   0.196791E+00   0.563910E-02   0.000000E+00  -0.809856E-02   0.496361E-09   0.377128E-07  -0.558422E-10
  4945   0.196441E+00   0.561401E-02   0.000000E+00  -0.805065E-02   0.496197E-09   0.249780E-07  -0.565152E-10
  4946   0.196089E+00   0.558916E-02   0.000000E+00  -0.800270E-02   0.496032E-09   0.182156E-07  -0.566444E-10
  4947   0.195729E+00   0.556450E-02   0.000000E+00  -0.795443E-02   0.495867E-09   0.247134E-07  -0.571240E-10
  4948   0.195381E+00   0.554008E-02   0.000000E+00  -0.790614E-02   0.495703E-09   0.364229E-07  -0.579338E-10
  4949   0.195023E+00   0.551585E-02   0.000000E+00  -0.785757E-02   0.495539E-09   0.392707E-07  -0.579930E-10
  4950   0.194659E+00   0.549186E-02   0.000000E+00  -0.780900E-02   0.495375E-09   0.301889E-07  -0.583390E-10
  4951   0.194304E+00   0.546807E-02   0.000000E+00  -0.776017E-02   0.495211E-09   0.209981E-07  -0.589565E-10
  4952   0.193941E+00   0.544452E-02   0.000000E+00  -0.771137E-02   0.495047E-09   0.239036E-07  -0.590214E-10
  4953   0.193579E+00   0.542117E-02   0.000000E+00  -0.766234E-02   0.494883E-09   0.361916E-07  -0.595740E-10
  4954   0.193222E+00   0.539806E-02   0.000000E+00  -0.761336E-02   0.494719E-09   0.431553E-07  -0.601606E-10
  4955   0.192853E+00   0.537515E-02   0.000000E+00  -0.756418E-02   0.494555E-09   0.358929E-07  -0.601785E-10
  4956   0.192491E+00   0.535249E-02   0.000000E+00  -0.751508E-02   0.494392E-09   0.222566E-07  -0.605636E-10
  4957   0.192127E+00   0.533004E-02   0.000000E+00  -0.746580E-02   0.494228E-09   0.178175E-07  -0.609640E-10
  4958   0.191755E+00   0.530782E-02   0.000000E+00  -0.741662E-02   0.494065E-09   0.272423E-07  -0.611145E-10
  4959   0.191391E+00   0.528582E-02   0.000000E+00  -0.736729E-02   0.493902E-09   0.402623E-07  -0.616674E-10
  4960   0.191022E+00   0.526406E-02   0.000000E+00  -0.731809E-02   0.493739E-09   0.433204E-07  -0.619322E-10
  4961   0.190647E+00   0.524251E-02   0.000000E+00  -0.726878E-02   0.493575E-09   0.349820E-07  -0.619367E-10
  4962   0.190281E+00   0.522120E-02   0.000000E+00  -0.721961E-02   0.493412E-09   0.260131E-07  -0.623231E-10
  4963   0.189905E+00   0.520011E-02   0.000000E+00  -0.717035E-02   0.493249E-09   0.259674E-07  -0.624870E-10
  4964   0.189531E+00   0.517926E-02   0.000000E+00  -0.712125E-02   0.493086E-09   0.328505E-07  -0.626567E-10
  4965   0.189162E+00   0.515862E-02   0.000000E+00  -0.707210E-02   0.492924E-09   0.369134E-07  -0.631285E-10
  4966   0.188782E+00   0.513823E-02   0.000000E+00  -0.702314E-02   0.492761E-09   0.325596E-07  -0.631057E-10
  4967   0.188405E+00   0.511805E-02   0.000000E+00  -0.697415E-02   0.492598E-09   0.242998E-07  -0.631156E-10
  4968   0.188030E+00   0.509811E-02   0.000000E+00  -0.692537E-02   0.492436E-09   0.210872E-07  -0.634892E-10
  4969   0.187648E+00   0.507839E-02   0.000000E+00  -0.687658E-02   0.492273E-09   0.264317E-07  -0.635079E-10
  4970   0.187276E+00   0.505892E-02   0.000000E+00  -0.682802E-02   0.492111E-09   0.350378E-07  -0.636940E-10
  4971   0.186896E+00   0.503966E-02   0.000000E+00  -0.677949E-02   0.491948E-09   0.387040E-07  -0.640661E-10
  4972   0.186510E+00   0.502064E-02   0.000000E+00  -0.673121E-02   0.491786E-09   0.347463E-07  -0.638457E-10
  4973   0.186133E+00   0.500184E-02   0.000000E+00  -0.668298E-02   0.491624E-09   0.283557E-07  -0.638788E-10
  4974   0.185749E+00   0.498327E-02   0.000000E+00  -0.663502E-02   0.491461E-09   0.267438E-07  -0.642302E-10
  4975   0.185361E+00   0.496493E-02   0.000000E+00  -0.658713E-02   0.491299E-09   0.311925E-07  -0.641009E-10
  4976   0.184982E+00   0.494682E-02   0.000000E+00  -0.653954E-02   0.491137E-09   0.355217E-07  -0.642469E-10
  4977   0.184593E+00   0.492893E-02   0.000000E+00  -0.649204E-02   0.490975E-09   0.331196E-07  -0.644038E-10
  4978   0.184208E+00   0.491127E-02   0.000000E+00  -0.644486E-02   0.490813E-09   0.251820E-07  -0.640971E-10
  4979   0.183824E+00   0.489383E-02   0.000000E+00  -0.639780E-02   0.490651E-09   0.203360E-07  -0.641594E-10
  4980   0.183433E+00   0.487663E-02   0.000000E+00  -0.635107E-02   0.490490E-09   0.248769E-07  -0.643130E-10
  4981   0.183048E+00   0.485964E-02   0.000000E+00  -0.630448E-02   0.490328E-09   0.344753E-07  -0.641964E-10
  4982   0.182661E+00   0.484288E-02   0.000000E+00  -0.625824E-02   0.490167E-09   0.380998E-07  -0.642845E-10
  4983   0.182267E+00   0.482633E-02   0.000000E+00  -0.621217E-02   0.490006E-09   0.309678E-07  -0.641784E-10
  4984   0.181882E+00   0.481002E-02   0.000000E+00  -0.616647E-02   0.489844E-09   0.213415E-07  -0.638972E-10
  4985   0.181489E+00   0.479391E-02   0.000000E+00  -0.612096E-02   0.489683E-09   0.217498E-07  -0.639886E-10
  4986   0.181097E+00   0.477804E-02   0.000000E+00  -0.607583E-02   0.489522E-09   0.339006E-07  -0.639537E-10
  4987   0.180712E+00   0.476237E-02   0.000000E+00  -0.603091E-02   0.489361E-09   0.455173E-07  -0.638103E-10
  4988   0.180317E+00   0.474693E-02   0.000000E+00  -0.598639E-02   0.489200E-09   0.440106E-07  -0.638206E-10
  4989   0.179921E+00   0.473169E-02   0.000000E+00  -0.594210E-02   0.489040E-09   0.313017E-07  -0.635119E-10
  4990   0.179531E+00   0.471668E-02   0.000000E+00  -0.589822E-02   0.488879E-09   0.218158E-07  -0.632799E-10
  4991   0.179134E+00   0.470187E-02   0.000000E+00  -0.585460E-02   0.488718E-09   0.255706E-07  -0.633748E-10
  4992   0.178743E+00   0.468728E-02   0.000000E+00  -0.581141E-02   0.488558E-09   0.365335E-07  -0.631997E-10
  4993   0.178349E+00   0.467288E-02   0.000000E+00  -0.576849E-02   0.488397E-09   0.402002E-07  -0.630275E-10
  4994   0.177951E+00   0.465871E-02   0.000000E+00  -0.572601E-02   0.488237E-09   0.311026E-07  -0.629560E-10
  4995   0.177560E+00   0.464473E-02   0.000000E+00  -0.568382E-02   0.488076E-09   0.191897E-07  -0.625571E-10
  4996   0.177164E+00   0.463097E-02   0.000000E+00  -0.564209E-02   0.487916E-09   0.178239E-07  -0.623989E-10
  4997   0.176764E+00   0.461740E-02   0.000000E+00  -0.560069E-02   0.487756E-09   0.281477E-07  -0.624832E-10
  4998   0.176374E+00   0.460404E-02   0.000000E+00  -0.555969E-02   0.487596E-09   0.382225E-07  -0.621859E-10
  4999   0.175974E+00   0.459088E-02   0.000000E+00  -0.551907E-02   0.487436E-09   0.370942E-07  -0.619740E-10
  5000   0.175577E+00   0.457791E-02   0.000000E+00  -0.547887E-02   0.487276E-09   0.268352E-07  -0.617973E-10
  5001   0.175184E+00   0.456514E-02   0.000000E+00  -0.543906E-02   0.487116E-09   0.192040E-07  -0.613569E-10
  5002   0.174784E+00   0.455257E-02   0.000000E+00  -0.539968E-02   0.486956E-09   0.220956E-07  -0.612262E-10
  5003   0.174386E+00   0.454017E-02   0.000000E+00  -0.536070E-02   0.486796E-09   0.316198E-07  -0.611474E-10
  5004   0.173992E+00   0.452798E-02   0.000000E+00  -0.532216E-02   0.486637E-09   0.377435E-07  -0.607627E-10
  5005   0.173590E+00   0.451597E-02   0.000000E+00  -0.528404E-02   0.486477E-09   0.356643E-07  -0.604576E-10
  5006   0.173196E+00   0.450415E-02   0.000000E+00  -0.524637E-02   0.486318E-09   0.300521E-07  -0.601031E-10
  5007   0.172798E+00   0.449251E-02   0.000000E+00  -0.520912E-02   0.486159E-09   0.285206E-07  -0.596989E-10
  5008   0.172399E+00   0.448105E-02   0.000000E+00  -0.517234E-02   0.485999E-09   0.326689E-07  -0.595613E-10
  5009   0.172008E+00   0.446977E-02   0.000000E+00  -0.513599E-02   0.485840E-09   0.366514E-07  -0.592972E-10
